tSec,dx,dy,dz,dvx,dvy,dvz
74760.0,-2.850312739610672e-06,-2.089887857437134e-06,-2.505257725715637e-07,9.695213520899415e-10,-1.0204530553892255e-09,-3.086029209953267e-09,0.0
74820.0,-2.7799978852272034e-06,-2.149958163499832e-06,-4.3958425521850586e-07,1.1204974725842476e-09,-9.104041964747012e-10,-3.0750015866942704e-09,0.0
74880.0,-2.719927579164505e-06,-2.1997839212417603e-06,-6.193295121192932e-07,1.2696546036750078e-09,-8.003553375601768e-10,-3.049990482395515e-09,0.0
74940.0,-2.6300549507141113e-06,-2.2498425096273422e-06,-8.00006091594696e-07,1.4097167877480388e-09,-6.903064786456525e-10,-3.0299815989565104e-09,0.0
75000.0,-2.5401823222637177e-06,-2.2901222109794617e-06,-9.797513484954834e-07,1.5506884665228426e-09,-5.793481250293553e-10,-2.9899638320785016e-09,0.0
75060.0,-2.4400651454925537e-06,-2.313056029379368e-06,-1.150183379650116e-06,1.6898411558941007e-09,-4.501998773775995e-10,-2.950400812551379e-09,0.0
75120.0,-2.3497268557548523e-06,-2.3370375856757164e-06,-1.3299286365509033e-06,1.8208083929494023e-09,-3.3014657674357295e-10,-2.890374162234366e-09,0.0
75180.0,-2.230517566204071e-06,-2.3529864847660065e-06,-1.5003606677055359e-06,1.940861693583429e-09,-2.2009771782904863e-10,-2.8298927645664662e-09,0.0
75240.0,-2.1103769540786743e-06,-2.362095983698964e-06,-1.669861376285553e-06,2.0700099412351847e-09,-9.00399754755199e-11,-2.7498572308104485e-09,0.0
75300.0,-1.9799917936325073e-06,-2.363987732678652e-06,-1.8300488591194153e-06,2.180058800149709e-09,3.001332515850663e-11,-2.679826138773933e-09,0.0
75360.0,-1.8496066331863403e-06,-2.3579923436045647e-06,-1.9902363419532776e-06,2.2901076590642333e-09,1.6007106751203537e-10,-2.589786163298413e-09,0.0
75420.0,-1.7099082469940186e-06,-2.344953827559948e-06,-2.15042382478714e-06,2.399701770627871e-09,2.801243681460619e-10,-2.499291440472007e-09,0.0
75480.0,-1.5692785382270813e-06,-2.3300526663661003e-06,-2.2901222109794617e-06,2.5002009351737797e-09,4.092726157978177e-10,-2.3901520762592554e-09,0.0
75540.0,-1.4100223779678345e-06,-2.300133928656578e-06,-2.4298205971717834e-06,2.5902409106492996e-09,5.302354111336172e-10,-2.280103217344731e-09,0.0
75600.0,-1.2600794434547424e-06,-2.2600870579481125e-06,-2.5602057576179504e-06,2.669821697054431e-09,6.493792170658708e-10,-2.1600499167107046e-09,0.0
75660.0,-1.0905787348747253e-06,-2.2100284695625305e-06,-2.689659595489502e-06,2.7398527890909463e-09,7.703420124016702e-10,-2.039996616076678e-09,0.0
75720.0,-9.30391252040863e-07,-2.169981598854065e-06,-2.8098002076148987e-06,2.819888322846964e-09,8.903953130356967e-10,-1.9099388737231493e-09,0.0
75780.0,-7.599592208862305e-07,-2.1099112927913666e-06,-2.920161932706833e-06,2.8799149731639773e-09,1.0095391189679503e-09,-1.7698766896501184e-09,0.0
75840.0,-5.792826414108276e-07,-2.0498409867286682e-06,-3.019813448190689e-06,2.9301645554369316e-09,1.1300471669528633e-09,-1.6298145055770874e-09,0.0
75900.0,-3.995373845100403e-07,-1.970212906599045e-06,-3.1203962862491608e-06,2.9799593903589994e-09,1.2400960258673877e-09,-1.470652932766825e-09,0.0
75960.0,-2.1979212760925293e-07,-1.9101426005363464e-06,-3.200024366378784e-06,3.017930794158019e-09,1.350144884781912e-09,-1.3205863069742918e-09,0.0
76020.0,-4.0046870708465576e-08,-1.8100254237651825e-06,-3.269873559474945e-06,3.046977781195892e-09,1.4601937436964363e-09,-1.1696101864799857e-09,0.0
76080.0,1.3969838619232178e-07,-1.7201527953147888e-06,-3.33995558321476e-06,3.067601284101329e-09,1.5602381608914584e-09,-9.995346772484481e-10,0.0
76140.0,3.296881914138794e-07,-1.6302801668643951e-06,-3.390014171600342e-06,3.0779574444750324e-09,1.659827830735594e-09,-8.203642209991813e-10,0.0
76200.0,5.094334483146667e-07,-1.519918441772461e-06,-3.43983992934227e-06,3.0809133022557944e-09,1.7598722479306161e-09,-6.502887117676437e-10,0.0
76260.0,7.003545761108398e-07,-1.4202669262886047e-06,-3.469991497695446e-06,3.073978405154776e-09,1.849912223406136e-09,-4.802132025361061e-10,0.0
76320.0,8.800998330116272e-07,-1.300126314163208e-06,-3.493041731417179e-06,3.059994924115017e-09,1.9299477571621537e-09,-3.001332515850663e-10,0.0
76380.0,1.0598450899124146e-06,-1.1799857020378113e-06,-3.5055290936725214e-06,3.0299815989565104e-09,2.0199877326376736e-09,-1.2005330063402653e-10,0.0
76440.0,1.2405216693878174e-06,-1.06077641248703e-06,-3.5070115700364113e-06,2.9999682737980038e-09,2.1000232663936913e-09,6.002665031701326e-11,0.0
76500.0,1.4193356037139893e-06,-9.406358003616333e-07,-3.496999852359295e-06,2.9499460652004927e-09,2.1700543584302068e-09,2.5011104298755527e-10,0.0
76560.0,1.5906989574432373e-06,-8.093193173408508e-07,-3.4801196306943893e-06,2.8999238566029817e-09,2.229853635071777e-09,4.4019543565809727e-10,0.0
76620.0,1.7695128917694092e-06,-6.69620931148529e-07,-3.4400727599859238e-06,2.8303475119173527e-09,2.28988028538879e-09,6.302798283286393e-10,0.0
76680.0,1.9399449229240417e-06,-5.299225449562073e-07,-3.400025889277458e-06,2.760316419880837e-09,2.339902493986301e-09,8.094502845779061e-10,0.0
76740.0,2.100132405757904e-06,-3.8929283618927e-07,-3.3499673008918762e-06,2.6702764444053173e-09,2.3829898054827936e-09,9.904397302307189e-10,0.0
76800.0,2.250075340270996e-06,-2.39349901676178e-07,-3.2801181077957153e-06,2.5802364689297974e-09,2.419028533040546e-09,1.1805241229012609e-09,0.0
76860.0,2.4102628231048584e-06,-9.96515154838562e-08,-3.2098032534122467e-06,2.4801920517347753e-09,2.4489850147801917e-09,1.3596945791505277e-09,0.0
76920.0,2.5602057576179504e-06,3.91155481338501e-08,-3.119930624961853e-06,2.380147634539753e-09,2.472006599418819e-09,1.5297700883820653e-09,0.0
76980.0,2.689659595489502e-06,1.8998980522155762e-07,-3.019813448190689e-06,2.2600943339057267e-09,2.4859900804585777e-09,1.709850039333105e-09,0.0
77040.0,2.820044755935669e-06,3.501772880554199e-07,-2.9099173843860626e-06,2.130036591552198e-09,2.493038664397318e-09,1.889929990284145e-09,0.0
77100.0,2.949964255094528e-06,4.898756742477417e-07,-2.7902424335479736e-06,1.989974407479167e-09,2.4899691197788343e-09,2.0500010577961802e-09,0.0
77160.0,3.070104867219925e-06,6.398186087608337e-07,-2.670101821422577e-06,1.8599166651256382e-09,2.4809878595988266e-09,2.2100721253082156e-09,0.0
77220.0,3.170222043991089e-06,7.897615432739258e-07,-2.5294721126556396e-06,1.709850039333105e-09,2.4599557946203277e-09,2.3601387511007488e-09,0.0
77280.0,3.269873559474945e-06,9.397044777870178e-07,-2.389773726463318e-06,1.5497789718210697e-09,2.4399469111813232e-09,2.510205376893282e-09,0.0
77340.0,3.3597461879253387e-06,1.080334186553955e-06,-2.230517566204071e-06,1.3906173990108073e-09,2.41016095969826e-09,2.650267560966313e-09,0.0
77400.0,3.4300610423088074e-06,1.2302771210670471e-06,-2.0703300833702087e-06,1.2196323950774968e-09,2.3599113774253055e-09,2.779870555968955e-09,0.0
77460.0,3.500143066048622e-06,1.369975507259369e-06,-1.8998980522155762e-06,1.0504663805477321e-09,2.3101165425032377e-09,2.909928298322484e-09,0.0
77520.0,3.5599805414676666e-06,1.5096738934516907e-06,-1.7201527953147888e-06,8.694769348949194e-10,2.2500898921862245e-09,3.0199771572370082e-09,0.0
77580.0,3.600027412176132e-06,1.6400590538978577e-06,-1.5404075384140015e-06,6.903064786456525e-10,2.180058800149709e-09,3.1300260161515325e-09,0.0
77640.0,3.6420533433556557e-06,1.769978553056717e-06,-1.3504177331924438e-06,5.002220859751105e-10,2.1100277081131935e-09,3.229615685995668e-09,0.0
77700.0,3.6659766919910908e-06,1.8998980522155762e-06,-1.1399388313293457e-06,3.192326403222978e-10,2.029992174357176e-09,3.3101059671025723e-09,0.0
77760.0,3.679597284644842e-06,2.0102597773075104e-06,-9.406358003616333e-07,1.3005774235352874e-10,1.939952198881656e-09,3.3899141271831468e-09,0.0
77820.0,3.6809942685067654e-06,2.130400389432907e-06,-7.404014468193054e-07,-7.003109203651547e-11,1.8399077816866338e-09,3.4599452192196622e-09,0.0
77880.0,3.671972081065178e-06,2.2300519049167633e-06,-5.299225449562073e-07,-2.5011104298755527e-10,1.7398633644916117e-09,3.5099674278171733e-09,0.0
77940.0,3.6499695852398872e-06,2.3301690816879272e-06,-3.203749656677246e-07,-4.4019543565809727e-10,1.640273694647476e-09,3.55896645487519e-09,0.0
78000.0,3.620050847530365e-06,2.430286258459091e-06,-1.0058283805847168e-07,-6.302798283286393e-10,1.519765646662563e-09,3.5910261431126855e-09,0.0
78060.0,3.569992259144783e-06,2.5099143385887146e-06,1.2014061212539673e-07,-8.203642209991813e-10,1.400167093379423e-09,3.610498566786191e-09,0.0
78120.0,3.519933670759201e-06,2.5900080800056458e-06,3.3061951398849487e-07,-1.0104486136697233e-09,1.2696546036750078e-09,3.618993105192203e-09,0.0
78180.0,3.45008447766304e-06,2.669868990778923e-06,5.494803190231323e-07,-1.1996235116384923e-09,1.1505107977427542e-09,3.6141045711701736e-09,0.0
78240.0,3.3797696232795715e-06,2.739951014518738e-06,7.702037692070007e-07,-1.3897079043090343e-09,9.995346772484481e-10,3.600007403292693e-09,0.0
78300.0,3.289896994829178e-06,2.800021320581436e-06,9.797513484954834e-07,-1.559783413540572e-09,8.594724931754172e-10,3.5699940781341866e-09,0.0
78360.0,3.1902454793453217e-06,2.8300564736127853e-06,1.189298927783966e-06,-1.7398633644916117e-09,7.203198038041592e-10,3.5299763112561777e-09,0.0
78420.0,3.0798837542533875e-06,2.8799986466765404e-06,1.4100223779678345e-06,-1.9099388737231493e-09,5.793481250293553e-10,3.4697222872637212e-09,0.0
78480.0,2.9597431421279907e-06,2.9068905860185623e-06,1.6102567315101624e-06,-2.080014382954687e-09,4.3019099393859506e-10,3.409695636946708e-09,0.0
78540.0,2.830289304256439e-06,2.92900949716568e-06,1.819804310798645e-06,-2.23008100874722e-09,2.701199264265597e-10,3.3301148505415767e-09,0.0
78600.0,2.689659595489502e-06,2.9410002753138542e-06,2.0097941160202026e-06,-2.380147634539753e-09,1.2005330063402653e-10,3.240074875066057e-09,0.0
78660.0,2.54996120929718e-06,2.943997969850898e-06,2.2100284695625305e-06,-2.5302142603322864e-09,-2.000888343900442e-11,3.1400304578710347e-09,0.0
78720.0,2.389773726463318e-06,2.937973476946354e-06,2.389773726463318e-06,-2.6598172553349286e-09,-1.800799509510398e-10,3.0299815989565104e-09,0.0
78780.0,2.2295862436294556e-06,2.9230723157525063e-06,2.559274435043335e-06,-2.7898749976884574e-09,-3.3014657674357295e-10,2.909928298322484e-09,0.0
78840.0,2.0498409867286682e-06,2.8980430215597153e-06,2.739951014518738e-06,-2.909928298322484e-09,-4.802132025361061e-10,2.7794158086180687e-09,0.0
78900.0,1.8691644072532654e-06,2.870103344321251e-06,2.9001384973526e-06,-3.009972715517506e-09,-6.302798283286393e-10,2.6302586775273085e-09,0.0
78960.0,1.6903504729270935e-06,2.820044755935669e-06,3.050081431865692e-06,-3.110017132712528e-09,-7.803464541211724e-10,2.4892869987525046e-09,0.0
79020.0,1.5003606677055359e-06,2.769986167550087e-06,3.1990930438041687e-06,-3.200057108188048e-09,-9.295035852119327e-10,2.32012098422274e-09,0.0
79080.0,1.3103708624839783e-06,2.7099158614873886e-06,3.3299438655376434e-06,-3.2700882002245635e-09,-1.0795702110044658e-09,2.1500454749912024e-09,0.0
79140.0,1.1101365089416504e-06,2.650078386068344e-06,3.4603290259838104e-06,-3.3398919185856357e-09,-1.2096279533579946e-09,1.9799699657596648e-09,0.0
79200.0,9.099021553993225e-07,2.5704503059387207e-06,3.569759428501129e-06,-3.39014150085859e-09,-1.350144884781912e-09,1.799890014808625e-09,0.0
79260.0,7.003545761108398e-07,2.4801120162010193e-06,3.669876605272293e-06,-3.4299318940611556e-09,-1.4802026271354407e-09,1.5998011804185808e-09,0.0
79320.0,5.00120222568512e-07,2.3799948394298553e-06,3.7602148950099945e-06,-3.463014763838146e-09,-1.6002559277694672e-09,1.4106262824498117e-09,0.0
79380.0,2.905726432800293e-07,2.2901222109794617e-06,3.839842975139618e-06,-3.481034127617022e-09,-1.7203092284034938e-09,1.2205418897792697e-09,0.0
79440.0,8.009374141693115e-08,2.180226147174835e-06,3.909924998879433e-06,-3.4890064171122503e-09,-1.8399077816866338e-09,1.0104486136697233e-09,0.0
79500.0,-1.2945383787155151e-07,2.0600855350494385e-06,3.959983587265015e-06,-3.48299522556772e-09,-1.949956640601158e-09,7.994458428584039e-10,0.0
79560.0,-3.3993273973464966e-07,1.9497238099575043e-06,4.00003045797348e-06,-3.465970621618908e-09,-2.0500010577961802e-09,5.902620614506304e-10,0.0
79620.0,-5.401670932769775e-07,1.819804310798645e-06,4.030996933579445e-06,-3.4380036595393904e-09,-2.1400410332717e-09,3.80168785341084e-10,0.0
79680.0,-7.506459951400757e-07,1.689419150352478e-06,4.047993570566177e-06,-3.4001459425780922e-09,-2.23008100874722e-09,1.7007550923153758e-10,0.0
79740.0,-9.601935744285583e-07,1.5497207641601562e-06,4.052097210660577e-06,-3.349896360305138e-09,-2.32012098422274e-09,-5.002220859751105e-11,0.0
79800.0,-1.1594966053962708e-06,1.4100223779678345e-06,4.042987711727619e-06,-3.2898697099881247e-09,-2.3901520762592554e-09,-2.601154847070575e-10,0.0
79860.0,-1.3504177331924438e-06,1.2703239917755127e-06,4.022032953798771e-06,-3.2100615499075502e-09,-2.4499513529008254e-09,-4.602043190971017e-10,0.0
79920.0,-1.5404075384140015e-06,1.1194497346878052e-06,3.990018740296364e-06,-3.129571268800646e-09,-2.5002009351737797e-09,-6.693881005048752e-10,0.0
79980.0,-1.7201527953147888e-06,9.695068001747131e-07,3.939960151910782e-06,-3.0399860406760126e-09,-2.5600002118153498e-09,-8.794813766144216e-10,0.0
80040.0,-1.8998980522155762e-06,8.204951882362366e-07,3.880122676491737e-06,-2.9299371817614883e-09,-2.5900135369738564e-09,-1.089574652723968e-09,0.0
80100.0,-2.0796433091163635e-06,6.593763828277588e-07,3.809574991464615e-06,-2.8303475119173527e-09,-2.622982719913125e-09,-1.27965904539451e-09,0.0
80160.0,-2.2407621145248413e-06,5.00120222568512e-07,3.730412572622299e-06,-2.710294211283326e-09,-2.646061147970613e-09,-1.4797478797845542e-09,0.0
80220.0,-2.389773726463318e-06,3.3993273973464966e-07,3.6298297345638275e-06,-2.570232027210295e-09,-2.6589646040520165e-09,-1.660737325437367e-09,0.0
80280.0,-2.54996120929718e-06,1.8067657947540283e-07,3.5297125577926636e-06,-2.4392647901549935e-09,-2.664990006451262e-09,-1.8399077816866338e-09,0.0
80340.0,-2.689659595489502e-06,1.955777406692505e-08,3.4100376069545746e-06,-2.3001121007837355e-09,-2.661593612174329e-09,-2.0199877326376736e-09,0.0
80400.0,-2.820044755935669e-06,-1.4062970876693726e-07,3.2903626561164856e-06,-2.1400410332717e-09,-2.6500401872908697e-09,-2.190063241869211e-09,0.0
80460.0,-2.949964255094528e-06,-2.998858690261841e-07,3.1497329473495483e-06,-1.989974407479167e-09,-2.6299176170141436e-09,-2.3401298676617444e-09,0.0
80520.0,-3.0603259801864624e-06,-4.600733518600464e-07,3.0100345611572266e-06,-1.8299033399671316e-09,-2.6029738364741206e-09,-2.5002009351737797e-09,0.0
80580.0,-3.170222043991089e-06,-6.100162863731384e-07,2.8498470783233643e-06,-1.6498233890160918e-09,-2.570004653534852e-09,-2.650267560966313e-09,0.0
80640.0,-3.259629011154175e-06,-7.599592208862305e-07,2.689659595489502e-06,-1.4797478797845542e-09,-2.529986886656843e-09,-2.7803253033198416e-09,0.0
80700.0,-3.3499673008918762e-06,-9.201467037200928e-07,2.520158886909485e-06,-1.3096723705530167e-09,-2.46996023633983e-09,-2.9094735509715974e-09,0.0
80760.0,-3.419816493988037e-06,-1.06077641248703e-06,2.339482307434082e-06,-1.1295924196019769e-09,-2.419938027742319e-09,-3.0199771572370082e-09,0.0
80820.0,-3.4901313483715057e-06,-1.2004747986793518e-06,2.1494925022125244e-06,-9.49512468650937e-10,-2.3501343093812466e-09,-3.1400304578710347e-09,0.0
80880.0,-3.539957106113434e-06,-1.3494864106178284e-06,1.959502696990967e-06,-7.703420124016702e-10,-2.270098775625229e-09,-3.240074875066057e-09,0.0
80940.0,-3.569992259144783e-06,-1.4798715710639954e-06,1.7695128917694092e-06,-5.802576197311282e-10,-2.2000676835887134e-09,-3.3301148505415767e-09,0.0
81000.0,-3.6029377952218056e-06,-1.6102567315101624e-06,1.5599653124809265e-06,-3.901732270605862e-10,-2.1200321498326957e-09,-3.409695636946708e-09,0.0
81060.0,-3.621040377765894e-06,-1.7299316823482513e-06,1.3494864106178284e-06,-2.000888343900442e-10,-2.0199877326376736e-09,-3.4797267289832234e-09,0.0
81120.0,-3.6279961932450533e-06,-1.850072294473648e-06,1.150183379650116e-06,-2.000888343900442e-11,-1.9299477571621537e-09,-3.53998075297568e-09,0.0
81180.0,-3.622990334406495e-06,-1.9599683582782745e-06,9.30391252040863e-07,1.800799509510398e-10,-1.8198988982476294e-09,-3.590002961573191e-09,0.0
81240.0,-3.6070123314857483e-06,-2.069864422082901e-06,7.096678018569946e-07,3.5925040720030665e-10,-1.7198544810526073e-09,-3.6300207284512e-09,0.0
81300.0,-3.581051714718342e-06,-2.169981598854065e-06,5.00120222568512e-07,5.402398528531194e-10,-1.6102603694889694e-09,-3.6529854696709663e-09,0.0
81360.0,-3.539957106113434e-06,-2.2598542273044586e-06,2.8032809495925903e-07,7.294147508218884e-10,-1.4997567632235587e-09,-3.6710048334498424e-09,0.0
81420.0,-3.489898517727852e-06,-2.35019251704216e-06,6.05359673500061e-08,9.104041964747012e-10,-1.3797034625895321e-09,-3.677996573969722e-09,0.0
81480.0,-3.4300610423088074e-06,-2.4298205971717834e-06,-1.7043203115463257e-07,1.089574652723968e-09,-1.2496457202360034e-09,-3.6760070543095935e-09,0.0
81540.0,-3.3602118492126465e-06,-2.500135451555252e-06,-3.7997961044311523e-07,1.2696546036750078e-09,-1.1204974725842476e-09,-3.6629899113904685e-09,0.0
81600.0,-3.2801181077957153e-06,-2.5599729269742966e-06,-5.997717380523682e-07,1.4397301129065454e-09,-1.000444171950221e-09,-3.6390019886312075e-09,0.0
81660.0,-3.189779818058014e-06,-2.6100315153598785e-06,-8.195638656616211e-07,1.609805622138083e-09,-8.49468051455915e-10,-3.600007403292693e-09,0.0
81720.0,-3.0901283025741577e-06,-2.6600901037454605e-06,-1.0300427675247192e-06,1.7807906260713935e-09,-7.203198038041592e-10,-3.5599896364146844e-09,0.0
81780.0,-2.969987690448761e-06,-2.7099158614873886e-06,-1.239590346813202e-06,1.9299477571621537e-09,-5.802576197311282e-10,-3.5001903597731143e-09,0.0
81840.0,-2.850312739610672e-06,-2.7319183573126793e-06,-1.4593824744224548e-06,2.090018824674189e-09,-4.4019543565809727e-10,-3.440163709456101e-09,0.0
81900.0,-2.7194619178771973e-06,-2.7539790607988834e-06,-1.650303602218628e-06,2.2400854504667222e-09,-3.001332515850663e-10,-3.3701326174195856e-09,0.0
81960.0,-2.5900080800056458e-06,-2.768007107079029e-06,-1.8496066331863403e-06,2.380147634539753e-09,-1.6007106751203537e-10,-3.2800926419440657e-09,0.0
82020.0,-2.4400651454925537e-06,-2.7728965505957603e-06,-2.0498409867286682e-06,2.5193003239110112e-09,-1.000444171950221e-11,-3.1895979191176593e-09,0.0
82080.0,-2.2901222109794617e-06,-2.769986167550087e-06,-2.239830791950226e-06,2.6498128136154264e-09,1.3005774235352874e-10,-3.0900082492735237e-09,0.0
82140.0,-2.1299347281455994e-06,-2.7579953894019127e-06,-2.419576048851013e-06,2.7703208616003394e-09,2.7921487344428897e-10,-2.9799593903589994e-09,0.0
82200.0,-1.950189471244812e-06,-2.735992893576622e-06,-2.600252628326416e-06,2.8799149731639773e-09,4.192770575173199e-10,-2.8603608370758593e-09,0.0
82260.0,-1.7695128917694092e-06,-2.7099158614873886e-06,-2.759508788585663e-06,2.9999682737980038e-09,5.602487362921238e-10,-2.7303030947223306e-09,0.0
82320.0,-1.5897676348686218e-06,-2.670101821422577e-06,-2.9299408197402954e-06,3.100012690993026e-09,7.003109203651547e-10,-2.600245352368802e-09,0.0
82380.0,-1.3997778296470642e-06,-2.6300549507141113e-06,-3.0798837542533875e-06,3.190052666468546e-09,8.503775461576879e-10,-2.4492692318744957e-09,0.0
82440.0,-1.2097880244255066e-06,-2.569984644651413e-06,-3.2195821404457092e-06,3.2700882002245635e-09,9.904397302307189e-10,-2.2901076590642333e-09,0.0
82500.0,-1.0095536708831787e-06,-2.500135451555252e-06,-3.3597461879253387e-06,3.349896360305138e-09,1.1195879778824747e-09,-2.1400410332717e-09,0.0
82560.0,-8.102506399154663e-07,-2.430286258459091e-06,-3.469642251729965e-06,3.4201548260170966e-09,1.2605596566572785e-09,-1.9599610823206604e-09,0.0
82620.0,-5.997717380523682e-07,-2.35019251704216e-06,-3.5902485251426697e-06,3.4701770346146077e-09,1.3901626516599208e-09,-1.7898855730891228e-09,0.0
82680.0,-3.902241587638855e-07,-2.2598542273044586e-06,-3.689900040626526e-06,3.518039193295408e-09,1.519765646662563e-09,-1.609805622138083e-09,0.0
82740.0,-1.7974525690078735e-07,-2.169981598854065e-06,-3.7802383303642273e-06,3.5549874155549332e-09,1.6498233890160918e-09,-1.419721229467541e-09,0.0
82800.0,4.0046870708465576e-08,-2.069864422082901e-06,-3.859866410493851e-06,3.581988039513817e-09,1.7698766896501184e-09,-1.230546331498772e-09,0.0
82860.0,2.598389983177185e-07,-1.950189471244812e-06,-3.9299484342336655e-06,3.598017883632565e-09,1.889929990284145e-09,-1.04046193882823e-09,0.0
82920.0,4.7031790018081665e-07,-1.8398277461528778e-06,-3.9800070226192474e-06,3.6019969229528215e-09,1.999978849198669e-09,-8.403731044381857e-10,0.0
82980.0,6.798654794692993e-07,-1.7103739082813263e-06,-4.029017873108387e-06,3.5969378586742096e-09,2.1100277081131935e-09,-6.293703336268663e-10,0.0
83040.0,9.099021553993225e-07,-1.5897676348686218e-06,-4.061032086610794e-06,3.5799985198536888e-09,2.2100721253082156e-09,-4.3019099393859506e-10,0.0
83100.0,1.1194497346878052e-06,-1.4500692486763e-06,-4.0800077840685844e-06,3.5599896364146844e-09,2.3101165425032377e-09,-2.1009327610954642e-10,0.0
83160.0,1.3299286365509033e-06,-1.3103708624839783e-06,-4.086003173142672e-06,3.5199718695366755e-09,2.399701770627871e-09,0.0,0.0
83220.0,1.539476215839386e-06,-1.169741153717041e-06,-4.0800077840685844e-06,3.4697222872637212e-09,2.479964678059332e-09,2.1009327610954642e-10,0.0
83280.0,1.7397105693817139e-06,-1.019798219203949e-06,-4.060100764036179e-06,3.409695636946708e-09,2.5600002118153498e-09,4.2928149923682213e-10,0.0
83340.0,1.9492581486701965e-06,-8.493661880493164e-07,-4.0298327803611755e-06,3.3301148505415767e-09,2.6300313038518652e-09,6.402842700481415e-10,0.0
83400.0,2.1401792764663696e-06,-6.994232535362244e-07,-3.990018740296364e-06,3.2600837585050613e-09,2.6900579541688785e-09,8.594724931754172e-10,0.0
83460.0,2.3404136300086975e-06,-5.401670932769775e-07,-3.930181264877319e-06,3.1700437830295414e-09,2.7400801627663895e-09,1.0695657692849636e-09,0.0
83520.0,2.520158886909485e-06,-3.7066638469696045e-07,-3.8603320717811584e-06,3.059994924115017e-09,2.7860096452059224e-09,1.2896634871140122e-09,0.0
83580.0,2.6999041438102722e-06,-1.993030309677124e-07,-3.769993782043457e-06,2.9399416234809905e-09,2.8230147108843084e-09,1.5006662579253316e-09,0.0
83640.0,2.8796494007110596e-06,-3.073364496231079e-08,-3.6801211535930634e-06,2.8294380172155797e-09,2.85197643279389e-09,1.709850039333105e-09,0.0
83700.0,3.039836883544922e-06,1.3969838619232178e-07,-3.570225089788437e-06,2.689375833142549e-09,2.8711006905268732e-09,1.9199433154426515e-09,0.0
83760.0,3.2102689146995544e-06,3.1013041734695435e-07,-3.45008447766304e-06,2.5402187020517886e-09,2.8809949981223326e-09,2.1091182134114206e-09,0.0
83820.0,3.3499673008918762e-06,4.805624485015869e-07,-3.3099204301834106e-06,2.4001565179787576e-09,2.8840076993219554e-09,2.3101165425032377e-09,0.0
83880.0,3.4999102354049683e-06,6.593763828277588e-07,-3.170222043991089e-06,2.23008100874722e-09,2.8750264391419478e-09,2.5002009351737797e-09,0.0
83940.0,3.6195851862430573e-06,8.298084139823914e-07,-3.0100345611572266e-06,2.0600054995156825e-09,2.860133463400416e-09,2.6702764444053173e-09,0.0
84000.0,3.7401914596557617e-06,1.000240445137024e-06,-2.8498470783233643e-06,1.8799255485646427e-09,2.8401245799614117e-09,2.850356395356357e-09,0.0
84060.0,3.850087523460388e-06,1.1594966053962708e-06,-2.6691704988479614e-06,1.6998455976136029e-09,2.7998794394079596e-09,3.0204319045878947e-09,0.0
84120.0,3.939960151910782e-06,1.3401731848716736e-06,-2.4903565645217896e-06,1.5097612049430609e-09,2.7500846044858918e-09,3.179593477398157e-09,0.0
84180.0,4.0298327803611755e-06,1.5096738934516907e-06,-2.2901222109794617e-06,1.3096723705530167e-09,2.6998350222129375e-09,3.319655661471188e-09,0.0
84240.0,4.09991480410099e-06,1.6596168279647827e-06,-2.0796433091163635e-06,1.1104930308647454e-09,2.629803930176422e-09,3.4601725928951055e-09,0.0
84300.0,4.159985110163689e-06,1.8104910850524902e-06,-1.8700957298278809e-06,9.094947017729282e-10,2.5597728381399065e-09,3.5897755878977478e-09,0.0
84360.0,4.207948222756386e-06,1.969747245311737e-06,-1.6493722796440125e-06,6.893969839438796e-10,2.4801920517347753e-09,3.7102836358826607e-09,0.0
84420.0,4.241941496729851e-06,2.1099112927913666e-06,-1.4295801520347595e-06,4.69299266114831e-10,2.3901520762592554e-09,3.819877747446299e-09,0.0
84480.0,4.265020834282041e-06,2.2496096789836884e-06,-1.1995434761047363e-06,2.601154847070575e-10,2.289652911713347e-09,3.899913281202316e-09,0.0
84540.0,4.272995283827186e-06,2.3902393877506256e-06,-9.601935744285583e-07,4.001776687800884e-11,2.180058800149709e-09,3.989953256677836e-09,0.0
84600.0,4.268018528819084e-06,2.520158886909485e-06,-7.199123501777649e-07,-1.90084392670542e-10,2.0700099412351847e-09,4.059984348714352e-09,0.0
84660.0,4.249974153935909e-06,2.6300549507141113e-06,-4.805624485015869e-07,-4.2018655221909285e-10,1.949956640601158e-09,4.115008778171614e-09,0.0
84720.0,4.210043698549271e-06,2.7497299015522003e-06,-2.1979212760925293e-07,-6.302798283286393e-10,1.8198988982476294e-09,4.15695922129089e-09,0.0
84780.0,4.169996827840805e-06,2.8596259653568268e-06,1.955777406692505e-08,-8.594724931754172e-10,1.6902959032449871e-09,4.185977786619333e-09,0.0
84840.0,4.119938239455223e-06,2.949964255094528e-06,2.7939677238464355e-07,-1.0795702110044658e-09,1.5397745301015675e-09,4.200984449198586e-09,0.0
84900.0,4.050321877002716e-06,3.039836883544922e-06,5.299225449562073e-07,-1.3005774235352874e-09,1.3897079043090343e-09,4.2009560274891555e-09,0.0
84960.0,3.959983587265015e-06,3.119930624961853e-06,7.795169949531555e-07,-1.5097612049430609e-09,1.2405507732182741e-09,4.187995727988891e-09,0.0
85020.0,3.859866410493851e-06,3.1800009310245514e-06,1.0291114449501038e-06,-1.7198544810526073e-09,1.0804797057062387e-09,4.160028765909374e-09,0.0
